"MGS"	"meanTE.IBDHC"	"stdevTE.IBDHC"	"IBDHC"	"meanTE.CDHC"	"stdevTE.CDHC"	"CDHC"	"meanTE.UCHC"	"stdevTE.UCHC"	"UCHC"	"meanTE.CDUC"	"stdevTE.CDUC"	"CDUC"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;Agathobaculum;Agathobaculum intestinigallinarum;MGS.1350"	3.28326139423479e-15	2.53461718529726e-15	"non-sig"	1.99172310656645e-15	2.75785478288872e-15	"non-sig"	-1.25620277571708e-09	5.54614229935593e-09	"non-sig"	-1.46852215280232e-05	1.22868168192241e-05	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Pararuminococcus;Pararuminococcus gallinarum;MGS.1095"	6.94674184828462e-10	1.90238598200072e-09	"non-sig"	9.7610154232979e-10	1.55234113506999e-09	"non-sig"	7.04685406687566e-11	3.15129896281647e-10	"non-sig"	9.43898165107224e-07	2.58468546369508e-06	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella sp000436595;MGS.123"	2.31112762358254e-15	1.39415682221556e-15	"non-sig"	4.21274704515779e-15	2.74798352667811e-15	"non-sig"	-7.44543386295425e-17	1.94691287489492e-15	"non-sig"	2.25249092831791e-06	1.11266916485933e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-492;CAG-492 sp000434335;MGS.704"	-4.10810900938139e-15	2.94067066160051e-15	"variable"	0.399354369672575	0.205455495772038	"variable"	-5.20549095750146e-15	1.94437284840768e-15	"non-sig"	-6.93787254731347e-06	8.37705038968003e-06	"non-sig"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Micrococcaceae;Rothia;Rothia mucilaginosa_A;MGS.903"	-9.04107882064182e-07	6.72106319695743e-07	"non-sig"	-3.87034328579197e-05	5.50515473714449e-06	"non-sig"	-6.58823169576492e-08	3.78856060487956e-08	"non-sig"	8.95900954049542e-10	4.00657583737866e-09	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Lawsonibacter;?;MGS.1192"	-7.26010411495311e-14	1.15002945140931e-15	"non-sig"	8.19346643143847e-16	1.11218112238936e-16	"non-sig"	-2.52127170613767e-10	1.4053411715375e-15	"non-sig"	-4.13831731144849e-15	3.10099751999143e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Ruminococcus_E;Ruminococcus_E sp900314705;MGS.33"	-3.05236593789849e-06	9.92135743947914e-06	"non-sig"	2.31437933348532e-06	5.26474167300817e-06	"non-sig"	-0.0115659191591063	0.034198986243987	"non-sig"	0.0194596605731214	0.0533906676430046	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Mediterraneibacter;Mediterraneibacter intestinigallinarum;MGS.927"	-2.93054723542129e-08	6.27876241217555e-08	"non-sig"	-3.69116663272608e-09	1.10977754008158e-08	"non-sig"	-1.63931832827749e-09	7.32678060484585e-09	"non-sig"	1.42049665450465e-08	2.46375882211787e-08	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;QAKD01;QAKD01 sp003343965;MGS.562"	1.46492259844976e-09	3.45620677526491e-09	"non-sig"	3.42969294596989e-11	8.85905314079622e-11	"non-sig"	1.02564161313145e-09	2.19722474984186e-09	"non-sig"	-5.47546140197772e-15	8.06278040616307e-15	"non-sig"
"Bacteria;Firmicutes_C;Negativicutes;Selenomonadales;Selenomonadaceae;Mitsuokella;Mitsuokella jalaludinii;MGS.851"	2.71854349070035e-06	1.16411800555844e-06	"non-sig"	1.25108221826025e-05	5.64594031459243e-07	"non-sig"	-7.56460467736315e-10	1.02940805903121e-09	"non-sig"	3.76366980520066e-16	2.41003204015741e-15	"non-sig"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus acidilactici;MGS.352"	5.5274318931418e-16	3.78186772384096e-16	"non-sig"	8.48269656872896e-16	3.09012733008845e-16	"non-sig"	-5.68068287467354e-15	2.50827906983971e-15	"non-sig"	-0.269181257676006	0.0948950950000498	"non-sig"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus faecalis;MGS.155"	-3.5300545852051e-15	3.31109035354409e-15	"non-sig"	-0.0711056471737728	0.00834631183104678	"non-sig"	-5.607075705397e-15	2.29187401995011e-15	"non-sig"	-0.010326049018279	0.0318001991755373	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UBA9414;UBA9414 sp018365895;MGS.1481"	2.3112046568534e-15	2.28106914844981e-15	"non-sig"	9.30550309701099e-15	1.90054542212868e-15	"non-sig"	-1.2429145248007e-15	2.01286355741527e-15	"non-sig"	-4.81393542332488e-10	7.44513920529187e-10	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Faecivicinus;Faecivicinus sp900553265;MGS.1041"	8.3223588101605e-16	1.01312308767761e-16	"non-sig"	9.31653476142564e-16	1.26772664971812e-16	"non-sig"	-4.93710609009472e-15	2.12283697366713e-15	"non-sig"	7.25758054441959e-16	2.97754309877837e-15	"non-sig"
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Sutterella;Sutterella merdavium;MGS.1335"	7.43226381186846e-15	4.27234002571256e-15	"non-sig"	1.87425758782658e-15	1.73526792244461e-15	"non-sig"	-2.02713580286076e-06	1.94619577972785e-07	"non-sig"	-9.13176148549018e-15	1.08187645670747e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;Borkfalkia;Borkfalkia ceftriaxoniphila;MGS.638"	5.12542950766652e-11	1.7646293085276e-10	"non-sig"	5.30028915021871e-10	1.13966009703135e-09	"non-sig"	5.42358210968828e-15	8.03491596923912e-15	"non-sig"	1.76739554095241e-05	7.75201112222629e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Egerieimonas;?;MGS.1332"	8.32112344933919e-15	5.6162096630838e-15	"non-sig"	-1.23414721898076e-06	3.3790595187222e-07	"non-sig"	4.32216409649329e-15	5.38906827818537e-15	"non-sig"	1.96734161866343e-11	4.68954657192898e-11	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;UBA1381;UBA9506;UBA9506;UBA9506 sp003506415;MGS.1217"	3.33000675538981e-15	1.29110923605596e-15	"non-sig"	1.62355762009337e-05	4.28354723185943e-06	"non-sig"	-1.64259155031697e-15	2.51059126525543e-15	"non-sig"	1.01382871584556e-05	2.54322561109145e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UMGS911;UMGS911 sp003343545;MGS.555"	2.17118520161874e-10	2.05596338450768e-10	"non-sig"	2.96111193648461e-10	7.124683224143e-10	"non-sig"	8.78083537646596e-10	2.01790376965499e-09	"non-sig"	-5.38839117774646e-15	5.57517325889909e-15	"non-sig"
"Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;CAG-196;CAG-196 sp002102975;MGS.551"	2.11648508884191e-08	5.60828570831468e-08	"non-sig"	6.43165757278238e-16	2.84231686326362e-16	"non-sig"	-4.30157559946578e-15	1.39622398545863e-29	"non-sig"	-0.00291261297980925	0.00727120323460132	"non-sig"
"Bacteria;Firmicutes;Bacilli;RF39;UBA660;Aphodocola;Aphodocola sp000434835;MGS.1529"	1.54867802625024e-08	3.57442478528682e-08	"non-sig"	1.49181515509473e-08	4.39917312619023e-08	"non-sig"	2.15390975558326e-09	5.46104088123186e-09	"non-sig"	-5.8051186354306e-16	1.77475027150935e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-314;CAG-314;CAG-314 sp000437915;MGS.646"	0.377451513128352	0.169482129549378	"variable"	0.363834846980664	0.132251271094303	"non-sig"	0.335827994749215	0.0589726391047643	"non-sig"	0.135996371591854	0.0557582928631227	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola sp002493165;MGS.1477"	2.21013988067821	0.031678879594885	"robust"	2.70240957483181	0.0446077352787005	"robust"	1.40304040148553	0.0326881824296938	"variable"	0.771243751461782	0.029875370035594	"robust"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas;?;MGS.373"	-4.22478191366313e-09	3.99043325462147e-09	"non-sig"	-7.23352964721053e-06	2.16442647315335e-06	"non-sig"	-9.42508259680737e-11	1.15290488081521e-10	"non-sig"	2.04304382549162e-07	6.94935800514017e-07	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola coprocola;MGS.831"	1.45827734629077	0.0527223631196804	"non-sig"	1.97113900352629	0.0585757056175692	"non-sig"	1.08345279204502	0.0606495536236802	"non-sig"	0.0956526233042811	0.0596901434551455	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Copromorpha;Copromorpha sp900066305;MGS.149"	7.02016285992882e-16	8.91524593992163e-17	"non-sig"	7.08348119166299e-16	1.1220532544587e-16	"non-sig"	-2.09648549660258e-15	1.194338157801e-15	"non-sig"	-9.65600520980179e-06	1.8957959317085e-07	"non-sig"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella bouchesdurhonensis;MGS.632"	7.29087532535072e-11	1.37837206050857e-15	"non-sig"	6.78276012471744e-10	1.87639841447375e-15	"non-sig"	5.25535417412303e-13	2.32192413837954e-15	"non-sig"	-6.3029400869572e-16	1.93315549599546e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Copromorpha;Copromorpha sp905193765;MGS.582"	7.83835214586013e-16	8.90063238748592e-17	"non-sig"	8.40774016618729e-16	1.114086246101e-16	"non-sig"	-3.70755063200893e-15	1.36630954681147e-15	"non-sig"	-5.90936449273444e-16	1.94013788209309e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella tayi;MGS.1510"	-0.556105673703282	0.0412655993424985	"variable"	-0.696214862221367	0.077621003213834	"variable"	-0.403901952981119	0.0687305549923384	"non-sig"	-0.0707955093087118	0.0578135543373707	"non-sig"
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Duodenibacillus;Duodenibacillus intestinigallinarum;MGS.902"	-4.2913220341714e-08	6.87625570765223e-08	"non-sig"	-0.0325915047427852	0.000669087266326138	"non-sig"	-1.42574782661269e-05	1.25020903410385e-05	"non-sig"	0.151646748013993	0.0333090280833531	"non-sig"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;CAJFUR01;CAJFUR01 sp904420575;MGS.482"	-3.87277055647707e-05	7.4512813914728e-06	"non-sig"	1.65266762135829e-05	2.41584707439169e-06	"non-sig"	-5.76529975694756e-15	2.16728036103753e-15	"non-sig"	2.987203959496e-08	6.84336441243704e-08	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;Metalachnospira;Metalachnospira sp900548595;MGS.644"	-2.12420163393038e-06	3.94963102718918e-06	"non-sig"	-0.120449838655344	0.0155159266073303	"non-sig"	1.357898594252e-05	1.48649220870096e-05	"non-sig"	-0.38175591268809	0.0416376933846121	"non-sig"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Erysipelatoclostridium;Erysipelatoclostridium merdavium;MGS.783"	-6.30683295638491e-10	2.18406620228795e-09	"non-sig"	2.30122322905059e-15	2.87071696308481e-15	"non-sig"	-0.204654421479569	0.0893055506287426	"variable"	0.0893941275537997	0.0524148472831638	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Copromorpha;Copromorpha excrementavium;MGS.643"	3.57804111304004e-15	2.53193899103344e-15	"non-sig"	2.06434545583356e-06	4.63910805894573e-06	"non-sig"	-4.63358686726313e-15	2.43710169748597e-15	"non-sig"	-4.72647579051315e-08	6.87508079176975e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;Borkfalkiaceae;Scatosoma;Scatosoma sp900552625;MGS.1191"	9.14582321766455e-16	8.03006237384477e-31	"non-sig"	9.07905236651066e-16	7.50291434914805e-31	"non-sig"	8.02903471321211e-13	3.58064295326791e-12	"non-sig"	1.19053845802489e-07	5.32425021733835e-07	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira sp900551945;MGS.512"	8.87464957367676e-10	1.80391649069562e-09	"non-sig"	1.74675809299667e-13	5.45149016608346e-13	"non-sig"	6.43230111884959e-15	6.1144927039203e-15	"non-sig"	-4.79246870401443e-15	4.62793366506423e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium_B;Lachnoclostridium_B faecipullorum;MGS.281"	2.43470914994808e-15	2.42421023558538e-15	"non-sig"	1.59692977499571e-15	2.24365598455781e-15	"non-sig"	-2.27152528515095e-05	4.67618887900215e-06	"non-sig"	2.82895691352941e-09	2.63564463385635e-09	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA737;UBA737 sp900549055;MGS.465"	0.434061655248593	0.606899753621775	"non-sig"	0.554765497348656	0.697123445328415	"non-sig"	0.471635940180281	0.65947973352521	"non-sig"	-8.94345907750272e-16	2.64601262434915e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-269;CAG-269 sp900556345;MGS.913"	3.84274082966355e-10	1.59352786090458e-09	"non-sig"	3.33659524474624e-09	1.46401924360356e-08	"non-sig"	8.87349159513532e-09	2.48352419327677e-08	"non-sig"	-1.11225835416162e-15	1.857618070267e-15	"non-sig"
"Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-302;CAG-302 sp001916775;MGS.1269"	0.87877350621895	0.21040326750343	"variable"	0.943999929815239	0.225907657858375	"variable"	0.93889280461573	0.0490061580419853	"variable"	0.275023057902723	0.15070055469605	"variable"
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Phytobacter;Phytobacter massiliensis;MGS.984"	-3.63463806665551	0.0980881613943058	"robust"	-4.02906239656738	0.0958343335316205	"robust"	-2.47887483087515	0.152979407233395	"robust"	-2.56142123058033	0.131249978839035	"robust"
"Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-302;CAG-302 sp000431795;MGS.1167"	0.570545792826178	0.247162182107605	"variable"	0.509197054048133	0.303200730522237	"variable"	0.400613504838778	0.240914720559938	"variable"	4.77437014393906e-15	3.30760700299191e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-95;CAG-95 sp000438155;MGS.426"	0.708059942838536	0.246792868934307	"variable"	0.838785374189639	0.0579996805119003	"robust"	0.770659614586121	0.195787145892904	"variable"	0.130998483989217	0.0446855014759403	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes dispar;MGS.514"	-1.0263453058245e-15	1.77227093989532e-15	"non-sig"	0.0462646492251637	0.0447027409909466	"non-sig"	0.257809983287848	0.0439115287285492	"non-sig"	-0.0567248963527905	0.0753052865210503	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Ventrimonas;Ventrimonas sp900538475;MGS.438"	-0.23079896879203	0.0336307729521238	"variable"	-0.289503542234495	0.0293860700471225	"variable"	-0.279507354897806	0.090378159654609	"non-sig"	-0.115984732058735	0.0945073505778475	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;SFJ001;SFJ001 sp004555865;MGS.398"	1.94236393538963e-09	3.27213200234316e-09	"non-sig"	8.36199871614445e-12	1.66776082173422e-11	"non-sig"	-1.9030059239555e-15	2.73606318164019e-29	"non-sig"	-2.19129898721083e-14	5.96555309751629e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_F;Eubacterium_F sp900539115;MGS.1328"	7.21645360623653e-16	1.19276817823541e-30	"non-sig"	8.58752751294664e-16	8.40375125915366e-31	"non-sig"	1.12215937366138	0.0438445763782529	"robust"	-0.00732010951812375	0.0132496638461797	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Faecivicinus;Faecivicinus avistercoris;MGS.1040"	1.80265584659839e-15	1.59595206142301e-15	"non-sig"	5.08150112515523e-05	4.13003211167025e-06	"non-sig"	-1.92312340896717e-15	1.70195523679204e-15	"non-sig"	2.26084320386668e-07	5.89136976418127e-07	"non-sig"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D;Enterococcus_D gallinarum;MGS.471"	-9.21898790463456e-16	2.48575489617819e-15	"non-sig"	-2.0135035685614e-15	3.72881948376155e-15	"non-sig"	-1.36743570227868e-08	1.37892348542397e-08	"non-sig"	-3.18941258270382e-06	9.80247269390559e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-269;CAG-269 sp000431335;MGS.765"	-3.24987948665255e-16	8.73965395659429e-16	"non-sig"	0.406905863699431	0.569134061902308	"variable"	0.293680976351712	0.411539840136815	"variable"	0.00140048803632476	0.00564424903493067	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A sp900541345;MGS.935"	1.57766828377138e-15	1.87670030107285e-15	"non-sig"	1.96312602766232e-15	2.46421272066167e-15	"non-sig"	-1.61891847347533e-15	2.2323191893614e-15	"non-sig"	-0.260051095449233	0.243259088566801	"variable"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella buccae;MGS.261"	3.75974016490909e-15	2.99404439834062e-15	"non-sig"	3.14511892041554e-15	2.26241557683246e-15	"non-sig"	8.78411007756173e-16	1.45037411603641e-15	"non-sig"	1.98868946491364e-12	8.88940550723693e-12	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;Metalachnospira;Metalachnospira sp900546215;MGS.1032"	7.34925243142679e-12	2.0709771903999e-11	"non-sig"	1.89950217900786e-10	4.21350999932044e-10	"non-sig"	1.34158342618961e-06	2.36186573501508e-06	"non-sig"	-6.33859125612945e-06	8.86439303703168e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Cellulosilyticaceae;Niameybacter;Niameybacter stercoravium;MGS.578"	9.18832613677082e-07	4.10914436650083e-06	"non-sig"	1.56416021526604e-06	6.17388025813132e-06	"non-sig"	2.69384118360522e-07	1.20472240789288e-06	"non-sig"	3.23237561308203e-07	5.58650759859814e-06	"non-sig"
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Mesosutterella;Mesosutterella multiformis;MGS.1446"	-0.00620127382068677	4.43959720460048e-05	"non-sig"	2.17483276373745e-05	2.03763676803247e-05	"non-sig"	-0.0517104386071344	0.01284292834678	"non-sig"	0.111346078205339	0.00216328594997859	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;V9D3004;V9D3004 sp900760345;MGS.58"	2.11516593944177e-15	2.0190501073083e-15	"non-sig"	4.77433243915409e-05	8.79998040111934e-06	"non-sig"	-1.78495815128893e-15	7.92741960189621e-16	"non-sig"	1.41207941131981e-05	6.5879492759352e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Fusicatenibacter;Fusicatenibacter sp900543115;MGS.332"	3.69550788593783e-15	2.5174105043164e-15	"non-sig"	1.28845086073473e-15	1.61366963392734e-15	"non-sig"	-0.144188924744723	0.0370353289698988	"non-sig"	-0.315253155874046	0.065037419518924	"variable"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G;Eubacterium_G sp900550135;MGS.999"	2.41600631298733e-05	9.4628157795384e-06	"non-sig"	6.91258665541924e-07	4.11198475028165e-06	"non-sig"	2.41148752524892e-05	1.50469642930031e-05	"non-sig"	-1.77146609918922e-06	7.92223728070152e-06	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;Alistipes merdipullorum;MGS.312"	3.64716590198955e-05	1.06800394316238e-15	"non-sig"	5.02294324629915e-06	1.61387989956162e-15	"non-sig"	2.72451815389435e-05	1.670115207427e-15	"non-sig"	-1.39077347978918e-15	1.62792998483655e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;UBA1212;UBA1255;Egerieisoma;Egerieisoma sp900543695;MGS.1348"	2.75187102801588e-05	5.57958941224949e-06	"non-sig"	3.49160698890039e-05	7.97603383624489e-06	"non-sig"	6.95170876449333e-07	1.73221986093416e-06	"non-sig"	1.43825420670316e-05	1.89337212903125e-05	"non-sig"
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Sutterella;Sutterella seckii_A;MGS.859"	1.34091484231095	0.0627546377039533	"robust"	1.45015205298028	0.0584518303224944	"variable"	1.97008958084607	0.0947399818602542	"robust"	-0.19688463753876	0.0905962335739398	"variable"
"Bacteria;Firmicutes_A;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium paraputrificum;MGS.915"	-9.53502866747905e-08	4.26419444557978e-07	"non-sig"	-0.564425143778925	0.0516968130813997	"robust"	1.1119892546783e-05	7.19658064994059e-06	"non-sig"	-0.255529734733215	0.136078327296964	"non-sig"
"Bacteria;Actinobacteriota;Actinomycetia;Actinomycetales;Actinomycetaceae;Pauljensenia;?;MGS.1475"	-2.22176195284027e-10	4.04238084695927e-10	"non-sig"	3.48749380452191e-15	4.89918192122267e-15	"non-sig"	-5.34957735885596e-07	1.31103180302346e-06	"non-sig"	-1.10292055171151e-10	2.65057207595171e-10	"non-sig"
"Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-433;CAG-433 sp900546245;MGS.1536"	-4.7097345805102e-15	2.3880181353444e-15	"variable"	-4.79690757345923e-15	4.01812788036475e-15	"variable"	5.85651402854365e-09	1.78371806909229e-08	"non-sig"	-4.61949415314233e-16	1.74411872559361e-15	"non-sig"
"Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium animalis;MGS.857"	-0.501563591415375	0.258430705399204	"variable"	-0.795275653295763	0.409760802188357	"variable"	-0.0624375398809993	0.0323453028558228	"non-sig"	-0.335577849484884	0.17687444828615	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Faecalimonas;Faecalimonas phoceensis;MGS.308"	-0.494935254275851	0.0480435721688273	"non-sig"	-0.695161748372779	0.0806889796476848	"non-sig"	-0.206101780616362	0.023582985349856	"non-sig"	-0.843109435542878	0.130356933178311	"variable"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Butyribacter;Butyribacter sp000436755;MGS.501"	2.86632180413351e-05	9.67096652254081e-06	"non-sig"	0.021328537168221	0.0335751740688803	"non-sig"	2.16062819741768e-06	1.60459400382925e-06	"non-sig"	0.0823960731661557	0.0812112025090851	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Negativibacillus;Negativibacillus sp000435195;MGS.446"	0.0539441031322445	0.0288048761564103	"non-sig"	0.223858610745242	0.0552112279348775	"non-sig"	2.0867436318753e-05	1.8650542054687e-05	"non-sig"	-0.107163470572641	0.0376045746757609	"non-sig"
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Proteus;Proteus mirabilis;MGS.818"	-0.0538316984065666	0.165690767296863	"variable"	-0.553171262332697	0.0323971309835754	"variable"	-0.0484926723788173	0.0863038938014579	"non-sig"	0.0198208752080378	0.0155835125050977	"non-sig"
"Bacteria;Firmicutes;Bacilli;Haloplasmatales_A;Turicibacteraceae;Turicibacter;Turicibacter sanguinis;MGS.798"	2.94972229395733e-15	2.50564373629011e-15	"non-sig"	3.29767080564124e-15	2.8825836944363e-15	"non-sig"	1.81861307494346e-15	3.47409296860802e-15	"non-sig"	0.0274844769561435	0.0478436065740372	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Pseudolachnospira;?;MGS.1373"	7.47383189715823e-16	8.89842167395955e-17	"non-sig"	8.21038977968002e-16	1.11450044654984e-16	"non-sig"	-3.43380132079902e-15	1.26941214497934e-15	"non-sig"	7.24963231546994e-06	4.43072290212661e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Ventrimonas;Ventrimonas sp900555625;MGS.688"	3.25814272039996e-10	1.31050038321009e-15	"non-sig"	1.84473269722937e-09	1.99197954494704e-15	"non-sig"	9.13015862415913e-15	1.34076916954803e-15	"non-sig"	-4.63533398087256e-15	5.50722921641959e-15	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;UBA1820;Merdimorpha;Merdimorpha sp002314265;MGS.447"	5.12149991007357e-07	4.83151978155287e-07	"non-sig"	8.70778656791739e-06	4.96394309706685e-07	"non-sig"	-9.26333503828495e-11	4.14296450442944e-10	"non-sig"	-4.08906724931143e-15	5.15204474765609e-15	"non-sig"
"Bacteria;Proteobacteria;Alphaproteobacteria;RF32;CAG-239;Scatacola_A;Scatacola_A faecigallinarum;MGS.258"	-1.07774083049389e-08	1.32537876701692e-08	"non-sig"	-1.66043271329995e-08	3.89850449916028e-08	"non-sig"	-1.76948163988252e-06	4.47057533446618e-06	"non-sig"	-0.0434604196733275	0.0446473237735971	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UMGS1071;UMGS1071 sp900548305;MGS.1334"	9.25988517458598e-05	7.95467383732997e-05	"non-sig"	0.0351433471303765	0.0121645688638627	"non-sig"	2.62512362471332e-05	2.63139613884571e-05	"non-sig"	-6.35723795713258e-06	7.73841164879135e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus;Butyricicoccus sp900547195;MGS.226"	-9.20773193406453e-08	1.73525623363112e-07	"non-sig"	-6.74234020445115e-07	3.01526621231051e-06	"non-sig"	-1.19047175798721e-05	1.46231337982833e-05	"non-sig"	-0.0752762526552317	0.00560707342515312	"non-sig"
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Sutterella;Sutterella wadsworthensis;MGS.713"	1.26036638073491	0.0587281287217618	"robust"	1.31604178511446	0.0580438129500636	"variable"	1.81556389886332	0.133434528536528	"robust"	-0.112737136370017	0.0952567713073947	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Marseille-P3106;Marseille-P3106 sp900169975;MGS.311"	1.65515535751386e-15	2.62997866251327e-15	"non-sig"	5.46156438375697e-15	3.08055129312447e-15	"non-sig"	7.31219519688377e-15	6.17966793994969e-15	"non-sig"	4.14919349552053e-07	1.8990764325551e-06	"non-sig"
